bgc,ss_nospace,sppsplit,feasible,spp,newfeas,mod,outrange
ICHdw4,ICHdw4/112,Cw,1,Cw,1,,FALSE
ICHdw4,ICHdw4/112,Ep,2,Ep,2,,FALSE
ICHdw4,ICHdw4/112,Hw,2,Hw,2,,FALSE
ICHdw4,ICHdw4/112,Pw,5,Pw,5,,FALSE
ICHdw4,ICHdw4/112,Sxw,2,Sx,2,,FALSE
ICHmc1,ICHmc1/04,Act,2,Ac,2,D6,FALSE
ICHmc1,ICHmc1/04,At,2,At,2,D6,FALSE
ICHmc1,ICHmc1/04,Ba,3,Ba,3,D6,FALSE
ICHmc1,ICHmc1/04,Bl,1,Bl,1,D6,FALSE
ICHmc1,ICHmc1/04,Ep,2,Ep,2,D6,FALSE
ICHmc1,ICHmc1/04,Hw,2,Hw,2,D6,FALSE
ICHmc1,ICHmc1/04,Pli,3,Pl,3,D6,FALSE
ICHmc1,ICHmc1/04,Sxw,1,Sx,1,D6,FALSE
ICHmc1,ICHmc1/01,Lw,3,Lw,3,C4,TRUE
ICHmc1,ICHmc1/01a,Lw,3,Lw,3,C4,TRUE
ICHmc1,ICHmc1/01b,Lw,3,Lw,3,C4,TRUE
ICHmc1,ICHmc1/03,Lw,3,Lw,3,,TRUE
ICHmc1,ICHmc1/01,At,2,At,2,C4,FALSE
ICHmc1,ICHmc1/01,Ba,3,Ba,3,C4,FALSE
ICHmc1,ICHmc1/01,Bl,2,Bl,2,C4,FALSE
ICHmc1,ICHmc1/01,Ep,2,Ep,2,C4,FALSE
ICHmc1,ICHmc1/01,Hw,1,Hw,1,C4,FALSE
ICHmc1,ICHmc1/01,Pli,2,Pl,2,C4,FALSE
ICHmc1,ICHmc1/01,Sxw,1,Sx,1,C4,FALSE
ICHmc1,ICHmc1/01a,At,2,At,2,C4,FALSE
ICHmc1,ICHmc1/01a,Ba,3,Ba,3,C4,FALSE
ICHmc1,ICHmc1/01a,Bl,2,Bl,2,C4,FALSE
ICHmc1,ICHmc1/01a,Ep,2,Ep,2,C4,FALSE
ICHmc1,ICHmc1/01a,Hw,1,Hw,1,C4,FALSE
ICHmc1,ICHmc1/01a,Pli,2,Pl,2,C4,FALSE
ICHmc1,ICHmc1/01a,Sxw,1,Sx,1,C4,FALSE
ICHmc1,ICHmc1/01b,At,2,At,2,C4,FALSE
ICHmc1,ICHmc1/01b,Ba,3,Ba,3,C4,FALSE
ICHmc1,ICHmc1/01b,Bl,2,Bl,2,C4,FALSE
ICHmc1,ICHmc1/01b,Ep,2,Ep,2,C4,FALSE
ICHmc1,ICHmc1/01b,Hw,1,Hw,1,C4,FALSE
ICHmc1,ICHmc1/01b,Pli,2,Pl,2,C4,FALSE
ICHmc1,ICHmc1/01b,Sxw,1,Sx,1,C4,FALSE
ICHmc1,ICHmc1/02,At,3,At,3,B2,FALSE
ICHmc1,ICHmc1/02,Bl,3,Bl,3,B2,FALSE
ICHmc1,ICHmc1/02,Hw,3,Hw,3,B2,FALSE
ICHmc1,ICHmc1/02,Pli,2,Pl,2,B2,FALSE
ICHmc1,ICHmc1/03,Act,3,Ac,3,,FALSE
ICHmc1,ICHmc1/03,At,2,At,2,,FALSE
ICHmc1,ICHmc1/03,Ba,3,Ba,3,,FALSE
ICHmc1,ICHmc1/03,Bl,1,Bl,1,,FALSE
ICHmc1,ICHmc1/03,Ep,2,Ep,2,,FALSE
ICHmc1,ICHmc1/03,Hw,1,Hw,1,,FALSE
ICHmc1,ICHmc1/03,Pli,3,Pl,3,,FALSE
ICHmc1,ICHmc1/03,Sxw,1,Sx,1,,FALSE
ICHmc1,ICHmc1/05,Act,1,Ac,1,,FALSE
ICHmc1,ICHmc1/05,At,3,At,3,,FALSE
ICHmc1,ICHmc1/05,Ba,3,Ba,3,,FALSE
ICHmc1,ICHmc1/05,Bl,2,Bl,2,,FALSE
ICHmc1,ICHmc1/05,Ep,3,Ep,3,,FALSE
ICHmc1,ICHmc1/05,Pli,3,Pl,3,,FALSE
ICHmc1,ICHmc1/05,Sxw,1,Sx,1,,FALSE
ICHmc1,ICHmc1/06,Act,2,Ac,2,,FALSE
ICHmc1,ICHmc1/06,Ba,3,Ba,3,,FALSE
ICHmc1,ICHmc1/06,Bl,2,Bl,2,,FALSE
ICHmc1,ICHmc1/06,Hw,3,Hw,3,,FALSE
ICHmc1,ICHmc1/06,Sxw,1,Sx,1,,FALSE
ICHmc1a,ICHmc1a/03,Ba,1,Ba,1,D6,FALSE
ICHmc1a,ICHmc1a/03,Bl,2,Bl,2,D6,FALSE
ICHmc1a,ICHmc1a/03,Cw,4,Cw,4,D6,FALSE
ICHmc1a,ICHmc1a/03,Hw,2,Hw,2,D6,FALSE
ICHmc1a,ICHmc1a/03,Pli,2,Pl,2,D6,FALSE
ICHmc1a,ICHmc1a/03,Sxw,1,Sx,1,D6,FALSE
ICHmc1a,ICHmc1a/01,At,3,At,3,C4,FALSE
ICHmc1a,ICHmc1a/01,Ba,1,Ba,1,C4,FALSE
ICHmc1a,ICHmc1a/01,Bl,3,Bl,3,C4,FALSE
ICHmc1a,ICHmc1a/01,Cw,4,Cw,4,C4,FALSE
ICHmc1a,ICHmc1a/01,Ep,3,Ep,3,C4,FALSE
ICHmc1a,ICHmc1a/01,Hw,1,Hw,1,C4,FALSE
ICHmc1a,ICHmc1a/01,Pli,1,Pl,1,C4,FALSE
ICHmc1a,ICHmc1a/01,Sxw,1,Sx,1,C4,FALSE
ICHmc1a,ICHmc1a/01a,At,3,At,3,,FALSE
ICHmc1a,ICHmc1a/01a,Ba,1,Ba,1,,FALSE
ICHmc1a,ICHmc1a/01a,Bl,3,Bl,3,,FALSE
ICHmc1a,ICHmc1a/01a,Cw,4,Cw,4,,FALSE
ICHmc1a,ICHmc1a/01a,Ep,3,Ep,3,,FALSE
ICHmc1a,ICHmc1a/01a,Hw,1,Hw,1,,FALSE
ICHmc1a,ICHmc1a/01a,Pli,1,Pl,1,,FALSE
ICHmc1a,ICHmc1a/01a,Sxw,1,Sx,1,,FALSE
ICHmc1a,ICHmc1a/01b,At,3,At,3,,FALSE
ICHmc1a,ICHmc1a/01b,Ba,1,Ba,1,,FALSE
ICHmc1a,ICHmc1a/01b,Bl,3,Bl,3,,FALSE
ICHmc1a,ICHmc1a/01b,Cw,4,Cw,4,,FALSE
ICHmc1a,ICHmc1a/01b,Ep,3,Ep,3,,FALSE
ICHmc1a,ICHmc1a/01b,Hw,1,Hw,1,,FALSE
ICHmc1a,ICHmc1a/01b,Pli,1,Pl,1,,FALSE
ICHmc1a,ICHmc1a/01b,Sxw,1,Sx,1,,FALSE
ICHmc1a,ICHmc1a/02,Act,3,Ac,3,,FALSE
ICHmc1a,ICHmc1a/02,At,3,At,3,,FALSE
ICHmc1a,ICHmc1a/02,Ba,1,Ba,1,,FALSE
ICHmc1a,ICHmc1a/02,Bl,3,Bl,3,,FALSE
ICHmc1a,ICHmc1a/02,Cw,4,Cw,4,,FALSE
ICHmc1a,ICHmc1a/02,Ep,3,Ep,3,,FALSE
ICHmc1a,ICHmc1a/02,Hw,2,Hw,2,,FALSE
ICHmc1a,ICHmc1a/02,Pli,2,Pl,2,,FALSE
ICHmc1a,ICHmc1a/02,Sxw,1,Sx,1,,FALSE
ICHmc2,ICHmc2/05,Act,3,Ac,3,D6,FALSE
ICHmc2,ICHmc2/05,At,2,At,2,D6,FALSE
ICHmc2,ICHmc2/05,Ba,3,Ba,3,D6,FALSE
ICHmc2,ICHmc2/05,Bl,2,Bl,2,D6,FALSE
ICHmc2,ICHmc2/05,Cw,1,Cw,1,D6,FALSE
ICHmc2,ICHmc2/05,Ep,1,Ep,1,D6,FALSE
ICHmc2,ICHmc2/05,Hw,2,Hw,2,D6,FALSE
ICHmc2,ICHmc2/05,Pli,2,Pl,2,D6,FALSE
ICHmc2,ICHmc2/05,Sxw,1,Sx,1,D6,FALSE
ICHmc2,ICHmc2/01a.1,Bl,2,Bl,2,WHM,FALSE
ICHmc2,ICHmc2/01a.1,Cw,2,Cw,2,WHM,FALSE
ICHmc2,ICHmc2/01a.1,Ep,2,Ep,2,WHM,FALSE
ICHmc2,ICHmc2/01a.1,Hw,1,Hw,1,WHM,FALSE
ICHmc2,ICHmc2/01a.1,Pli,1,Pl,1,WHM,FALSE
ICHmc2,ICHmc2/01a.1,Sxw,1,Sx,1,WHM,FALSE
ICHmc2,ICHmc2/01a.2,Bl,2,Bl,2,WHM,FALSE
ICHmc2,ICHmc2/01a.2,Cw,5,Cw,5,WHM,FALSE
ICHmc2,ICHmc2/01a.2,Ep,2,Ep,2,WHM,FALSE
ICHmc2,ICHmc2/01a.2,Hw,3,Hw,3,WHM,FALSE
ICHmc2,ICHmc2/01a.2,Pli,1,Pl,1,WHM,FALSE
ICHmc2,ICHmc2/01a.2,Sxw,1,Sx,1,WHM,FALSE
ICHmc2,ICHmc2/01b.1,Bl,2,Bl,2,WHM,FALSE
ICHmc2,ICHmc2/01b.1,Cw,2,Cw,2,WHM,FALSE
ICHmc2,ICHmc2/01b.1,Ep,2,Ep,2,WHM,FALSE
ICHmc2,ICHmc2/01b.1,Hw,1,Hw,1,WHM,FALSE
ICHmc2,ICHmc2/01b.1,Pli,1,Pl,1,WHM,FALSE
ICHmc2,ICHmc2/01b.1,Sxw,1,Sx,1,WHM,FALSE
ICHmc2,ICHmc2/01b.2,Bl,2,Bl,2,WHM,FALSE
ICHmc2,ICHmc2/01b.2,Cw,5,Cw,5,WHM,FALSE
ICHmc2,ICHmc2/01b.2,Ep,2,Ep,2,WHM,FALSE
ICHmc2,ICHmc2/01b.2,Hw,1,Hw,1,WHM,FALSE
ICHmc2,ICHmc2/01b.2,Pli,1,Pl,1,WHM,FALSE
ICHmc2,ICHmc2/01b.2,Sxw,2,Sx,2,WHM,FALSE
ICHmc2,ICHmc2/03,Act,3,Ac,3,WHM,FALSE
ICHmc2,ICHmc2/03,At,2,At,2,WHM,FALSE
ICHmc2,ICHmc2/03,Ba,3,Ba,3,WHM,FALSE
ICHmc2,ICHmc2/03,Bl,2,Bl,2,WHM,FALSE
ICHmc2,ICHmc2/03,Cw,1,Cw,1,WHM,FALSE
ICHmc2,ICHmc2/03,Ep,2,Ep,2,WHM,FALSE
ICHmc2,ICHmc2/03,Hw,1,Hw,1,WHM,FALSE
ICHmc2,ICHmc2/03,Pli,2,Pl,2,WHM,FALSE
ICHmc2,ICHmc2/03,Sxw,1,Sx,1,WHM,FALSE
ICHmc2,ICHmc2/04,Act,3,Ac,3,WHM,FALSE
ICHmc2,ICHmc2/04,At,3,At,3,WHM,FALSE
ICHmc2,ICHmc2/04,Ba,3,Ba,3,WHM,FALSE
ICHmc2,ICHmc2/04,Bl,2,Bl,2,WHM,FALSE
ICHmc2,ICHmc2/04,Cw,1,Cw,1,WHM,FALSE
ICHmc2,ICHmc2/04,Ep,3,Ep,3,WHM,FALSE
ICHmc2,ICHmc2/04,Hw,2,Hw,2,WHM,FALSE
ICHmc2,ICHmc2/04,Pli,2,Pl,2,WHM,FALSE
ICHmc2,ICHmc2/04,Sxw,1,Sx,1,WHM,FALSE
ICHmc2,ICHmc2/06,Act,1,Ac,1,WHM,FALSE
ICHmc2,ICHmc2/06,At,3,At,3,WHM,FALSE
ICHmc2,ICHmc2/06,Ba,3,Ba,3,WHM,FALSE
ICHmc2,ICHmc2/06,Bl,2,Bl,2,WHM,FALSE
ICHmc2,ICHmc2/06,Cw,1,Cw,1,WHM,FALSE
ICHmc2,ICHmc2/06,Ep,3,Ep,3,WHM,FALSE
ICHmc2,ICHmc2/06,Hw,3,Hw,3,WHM,FALSE
ICHmc2,ICHmc2/06,Pli,2,Pl,2,WHM,FALSE
ICHmc2,ICHmc2/06,Sxw,1,Sx,1,WHM,FALSE
ICHmc2,ICHmc2/07,Act,3,Ac,3,WHM,FALSE
ICHmc2,ICHmc2/07,At,3,At,3,WHM,FALSE
ICHmc2,ICHmc2/07,Ba,3,Ba,3,WHM,FALSE
ICHmc2,ICHmc2/07,Bl,2,Bl,2,WHM,FALSE
ICHmc2,ICHmc2/07,Cw,2,Cw,2,WHM,FALSE
ICHmc2,ICHmc2/07,Ep,3,Ep,3,WHM,FALSE
ICHmc2,ICHmc2/07,Hw,3,Hw,3,WHM,FALSE
ICHmc2,ICHmc2/07,Pli,3,Pl,3,WHM,FALSE
ICHmc2,ICHmc2/07,Sxw,1,Sx,1,WHM,FALSE
ICHmc2,ICHmc2/08,Pli,3,Pl,3,WHM,FALSE
ICHmc2,ICHmc2/08,Sb,3,Sb,3,WHM,FALSE
ICHmc2,ICHmc2/08,Sxw,3,Sx,3,WHM,FALSE
ICHmc2,ICHmc2/01,Lw,2,Lw,2,C4,TRUE
ICHmc2,ICHmc2/01a.1,Lw,2,Lw,2,WHM,TRUE
ICHmc2,ICHmc2/01a.2,Lw,5,Lw,5,WHM,TRUE
ICHmc2,ICHmc2/01b.1,Lw,2,Lw,2,WHM,TRUE
ICHmc2,ICHmc2/01b.2,Lw,5,Lw,5,WHM,TRUE
ICHmc2,ICHmc2/03,Lw,2,Lw,2,WHM,TRUE
ICHmc2,ICHmc2/04,Lw,2,Lw,2,WHM,TRUE
ICHmc2,ICHmc2/01,Ba,5,Ba,5,C4,FALSE
ICHmc2,ICHmc2/01,Bl,2,Bl,2,C4,FALSE
ICHmc2,ICHmc2/01,Cw,2,Cw,2,C4,FALSE
ICHmc2,ICHmc2/01,Ep,2,Ep,2,C4,FALSE
ICHmc2,ICHmc2/01,Hw,1,Hw,1,C4,FALSE
ICHmc2,ICHmc2/01,Pli,1,Pl,1,C4,FALSE
ICHmc2,ICHmc2/01,Sxw,1,Sx,1,C4,FALSE
ICHmc2,ICHmc2/01,Fdi,2,Fd,2,C4,TRUE
ICHmc2,ICHmc2/01a.1,Fdi,2,Fd,2,WHM,TRUE
ICHmc2,ICHmc2/01a.2,Fdi,5,Fd,5,WHM,TRUE
ICHmc2,ICHmc2/01b.1,Fdi,2,Fd,2,WHM,TRUE
ICHmc2,ICHmc2/01b.2,Fdi,5,Fd,5,WHM,TRUE
ICHmc2,ICHmc2/03,Fdi,2,Fd,2,WHM,TRUE
ICHmc2,ICHmc2/04,Fdi,3,Fd,3,WHM,TRUE
ICHmc2,ICHmc2/02,At,3,At,3,B2,FALSE
ICHmc2,ICHmc2/02,Ba,5,Ba,5,B2,FALSE
ICHmc2,ICHmc2/02,Bl,3,Bl,3,B2,FALSE
ICHmc2,ICHmc2/02,Ep,3,Ep,3,B2,FALSE
ICHmc2,ICHmc2/02,Hw,3,Hw,3,B2,FALSE
ICHmc2,ICHmc2/02,Pli,2,Pl,2,B2,FALSE
ICHmc2,ICHmc2/01,At,2,At,1,WHM,FALSE
ICHmh_MT,ICHmh_MT/113,Act,2,Ac,2,D6,FALSE
ICHmh_MT,ICHmh_MT/113,Bl,3,Bl,3,D6,FALSE
ICHmh_MT,ICHmh_MT/113,Cw,2,Cw,2,D6,FALSE
ICHmh_MT,ICHmh_MT/113,Ep,2,Ep,2,D6,FALSE
ICHmk1,ICHmk1/112,Ep,3,Ep,3,,FALSE
ICHmh_MT,ICHmh_MT/113,Pw,3,Pw,3,D6,FALSE
ICHmh_MT,ICHmh_MT/113,Sxw,1,Sx,1,D6,FALSE
ICHmh_MT,ICHmh_MT/101,Lw,1,Lw,1,C4,FALSE
ICHmh_MT,ICHmh_MT/102,Lw,3,Lw,3,,FALSE
ICHmh_MT,ICHmh_MT/103,Lw,1,Lw,1,B2,FALSE
ICHmh_MT,ICHmh_MT/110,Lw,1,Lw,1,,FALSE
ICHmh_MT,ICHmh_MT/101,At,2,At,2,C4,FALSE
ICHmh_MT,ICHmh_MT/101,Cw,1,Cw,1,C4,FALSE
ICHmh_MT,ICHmh_MT/101,Ep,2,Ep,2,C4,FALSE
ICHmh_MT,ICHmh_MT/101,Hw,3,Hw,3,C4,FALSE
ICHmh_MT,ICHmh_MT/112,Lw,1,Lw,1,,FALSE
ICHmh_MT,ICHmh_MT/101,Pli,2,Pl,2,C4,FALSE
ICHmh_MT,ICHmh_MT/101,Pw,2,Pw,2,C4,FALSE
ICHmh_MT,ICHmh_MT/101,Sxw,2,Sx,2,C4,FALSE
ICHmh_MT,ICHmh_MT/101,Fdi,1,Fd,1,C4,FALSE
ICHmh_MT,ICHmh_MT/102,Fdi,1,Fd,1,,FALSE
ICHmh_MT,ICHmh_MT/103,Fdi,1,Fd,1,B2,FALSE
ICHmh_MT,ICHmh_MT/110,Fdi,1,Fd,1,,FALSE
ICHmh_MT,ICHmh_MT/112,Fdi,1,Fd,1,,FALSE
ICHmh_MT,ICHmh_MT/103,Bl,3,Bl,3,B2,FALSE
ICHmh_MT,ICHmh_MT/103,Pli,1,Pl,1,B2,FALSE
ICHmh_MT,ICHmh_MT/103,Pw,2,Pw,2,B2,FALSE
ICHmh_MT,ICHmh_MT/103,Pyi,3,Py,3,B2,FALSE
ICHmh_MT,ICHmh_MT/103,Sxw,3,Sx,3,B2,FALSE
ICHmh_MT,ICHmh_MT/102,Ep,2,Ep,2,,FALSE
ICHmh_MT,ICHmh_MT/102,Pyi,2,Py,2,,FALSE
ICHmh_MT,ICHmh_MT/110,At,2,At,2,,FALSE
ICHmh_MT,ICHmh_MT/110,Bl,3,Bl,3,,FALSE
ICHmh_MT,ICHmh_MT/110,Cw,2,Cw,2,,FALSE
ICHmh_MT,ICHmh_MT/110,Ep,2,Ep,2,,FALSE
ICHmh_MT,ICHmh_MT/110,Hw,2,Hw,2,,FALSE
ICHmh_MT,ICHmh_MT/110,Pli,2,Pl,2,,FALSE
ICHmh_MT,ICHmh_MT/110,Pw,2,Pw,2,,FALSE
ICHmh_MT,ICHmh_MT/110,Sxw,2,Sx,2,,FALSE
ICHmh_MT,ICHmh_MT/111,Act,3,Ac,3,,FALSE
ICHmh_MT,ICHmh_MT/111,Bl,1,Bl,1,,FALSE
ICHmh_MT,ICHmh_MT/111,Cw,2,Cw,2,,FALSE
ICHmh_MT,ICHmh_MT/111,Ep,5,Ep,5,,FALSE
ICHmh_MT,ICHmh_MT/111,Hw,3,Hw,3,,FALSE
ICHmh_MT,ICHmh_MT/111,Pw,3,Pw,3,,FALSE
ICHmh_MT,ICHmh_MT/111,Sxw,1,Sx,1,,FALSE
ICHmh_MT,ICHmh_MT/112,At,2,At,2,,FALSE
ICHmh_MT,ICHmh_MT/112,Bl,2,Bl,2,,FALSE
ICHmh_MT,ICHmh_MT/112,Cw,1,Cw,1,,FALSE
ICHmh_MT,ICHmh_MT/112,Ep,2,Ep,2,,FALSE
ICHmh_MT,ICHmh_MT/112,Hw,2,Hw,2,,FALSE
ICHmh_MT,ICHmh_MT/112,Pli,3,Pl,3,,FALSE
ICHmh_MT,ICHmh_MT/112,Pw,2,Pw,2,,FALSE
ICHmh_MT,ICHmh_MT/112,Sxw,2,Sx,2,,FALSE
ICHmk1,ICHmk1/101,Lw,1,Lw,1,,FALSE
ICHmk1,ICHmk1/103,Lw,2,Lw,2,,FALSE
ICHmk1,ICHmk1/104,Lw,2,Lw,2,,FALSE
ICHmk1,ICHmk1/105,Lw,1,Lw,1,,FALSE
ICHmk1,ICHmk1/110,Lw,2,Lw,2,,FALSE
ICHmk1,ICHmk1/111,Lw,2,Lw,2,,FALSE
ICHmk1,ICHmk1/112,Lw,5,Lw,5,,FALSE
ICHmk1,ICHmk1/101,Fdi,1,Fd,1,,FALSE
ICHmk1,ICHmk1/102,Fdi,1,Fd,1,,FALSE
ICHmk1,ICHmk1/103,Fdi,1,Fd,1,,FALSE
ICHmk1,ICHmk1/104,Fdi,2,Fd,2,,FALSE
ICHmk1,ICHmk1/105,Fdi,1,Fd,1,,FALSE
ICHmk1,ICHmk1/110,Fdi,1,Fd,1,,FALSE
ICHmk1,ICHmk1/111,Fdi,2,Fd,2,,FALSE
ICHmk1,ICHmk1/112,Fdi,5,Fd,5,,FALSE
ICHmk1,ICHmk1/101,Act,3,Ac,3,,FALSE
ICHmk1,ICHmk1/101,At,2,At,2,,FALSE
ICHmk1,ICHmk1/101,Bl,2,Bl,2,,FALSE
ICHmk1,ICHmk1/101,Cw,1,Cw,1,,FALSE
ICHmk1,ICHmk1/101,Ep,2,Ep,2,,FALSE
ICHmk1,ICHmk1/101,Pli,2,Pl,2,,FALSE
ICHmk1,ICHmk1/101,Pyi,4,Py,4,,FALSE
ICHmk1,ICHmk1/101,Sxw,1,Sx,1,,FALSE
ICHmk1,ICHmk1/102,Bl,3,Bl,3,,FALSE
ICHmk1,ICHmk1/102,Pli,2,Pl,2,,FALSE
ICHmk1,ICHmk1/102,Pyi,3,Py,3,,FALSE
ICHmk1,ICHmk1/102,Sxw,3,Sx,3,,FALSE
ICHmk1,ICHmk1/103,At,3,At,3,,FALSE
ICHmk1,ICHmk1/103,Bl,3,Bl,3,,FALSE
ICHmk1,ICHmk1/103,Cw,3,Cw,3,,FALSE
ICHmk1,ICHmk1/103,Ep,3,Ep,3,,FALSE
ICHmk1,ICHmk1/103,Pli,2,Pl,2,,FALSE
ICHmk1,ICHmk1/103,Pyi,4,Py,4,,FALSE
ICHmk1,ICHmk1/103,Sxw,3,Sx,3,,FALSE
ICHmk1,ICHmk1/104,At,2,At,2,,FALSE
ICHmk1,ICHmk1/104,Bl,2,Bl,2,,FALSE
ICHmk1,ICHmk1/104,Cw,3,Cw,3,,FALSE
ICHmk1,ICHmk1/104,Ep,2,Ep,2,,FALSE
ICHmk1,ICHmk1/104,Pli,1,Pl,1,,FALSE
ICHmk1,ICHmk1/104,Pyi,4,Py,4,,FALSE
ICHmk1,ICHmk1/104,Sxw,2,Sx,2,,FALSE
ICHmk1,ICHmk1/105,At,2,At,2,,FALSE
ICHmk1,ICHmk1/105,Bl,3,Bl,3,,FALSE
ICHmk1,ICHmk1/105,Cw,2,Cw,2,,FALSE
ICHmk1,ICHmk1/105,Ep,2,Ep,2,,FALSE
ICHmk1,ICHmk1/105,Pli,1,Pl,1,,FALSE
ICHmk1,ICHmk1/105,Sxw,2,Sx,2,,FALSE
ICHmk1,ICHmk1/110,Act,2,Ac,2,,FALSE
ICHmk1,ICHmk1/110,At,2,At,2,,FALSE
ICHmk1,ICHmk1/110,Bl,2,Bl,2,,FALSE
ICHmk1,ICHmk1/110,Cw,1,Cw,1,,FALSE
ICHmk1,ICHmk1/110,Ep,3,Ep,3,,FALSE
ICHmk1,ICHmk1/110,Pli,2,Pl,2,,FALSE
ICHmk1,ICHmk1/110,Sxw,1,Sx,1,,FALSE
ICHmk1,ICHmk1/111,Act,2,Ac,2,,FALSE
ICHmk1,ICHmk1/111,At,2,At,2,,FALSE
ICHmk1,ICHmk1/111,Bl,2,Bl,2,,FALSE
ICHmk1,ICHmk1/111,Cw,1,Cw,1,,FALSE
ICHmk1,ICHmk1/111,Ep,2,Ep,2,,FALSE
ICHmk1,ICHmk1/111,Pli,2,Pl,2,,FALSE
ICHmk1,ICHmk1/111,Sxw,1,Sx,1,,FALSE
ICHmk1,ICHmk1/112,Act,2,Ac,2,,FALSE
ICHmk1,ICHmk1/112,At,3,At,3,,FALSE
ICHmk1,ICHmk1/112,Bl,2,Bl,2,,FALSE
ICHmk1,ICHmk1/112,Cw,2,Cw,2,,FALSE
ICHmk1,ICHmk1/112,Pli,3,Pl,3,,FALSE
ICHmk1,ICHmk1/112,Sxw,1,Sx,1,,FALSE
ICHmk2,ICHmk2/05,Act,3,Ac,3,D6,FALSE
ICHmk2,ICHmk2/05,At,2,At,2,D6,FALSE
ICHmk2,ICHmk2/05,Bl,2,Bl,2,D6,FALSE
ICHmk2,ICHmk2/05,Cw,2,Cw,2,D6,FALSE
ICHmk2,ICHmk2/05,Ep,2,Ep,2,D6,FALSE
ICHmk2,ICHmk2/05,Pli,1,Pl,1,D6,FALSE
ICHmk2,ICHmk2/05,Sxw,1,Sx,1,D6,FALSE
ICHmk2,ICHmk2/01,Act,3,Ac,3,C4,FALSE
ICHmk2,ICHmk2/01,At,2,At,2,C4,FALSE
ICHmk2,ICHmk2/01,Bl,2,Bl,2,C4,FALSE
ICHmk2,ICHmk2/01,Cw,2,Cw,2,C4,FALSE
ICHmk2,ICHmk2/01,Ep,2,Ep,2,C4,FALSE
ICHmk2,ICHmk2/01,Pli,1,Pl,1,C4,FALSE
ICHmk2,ICHmk2/01,Sxw,1,Sx,1,C4,FALSE
ICHmk2,ICHmk2/01,Lw,3,Lw,3,C4,TRUE
ICHmk2,ICHmk2/02,Lw,3,Lw,3,,TRUE
ICHmk2,ICHmk2/03,Lw,3,Lw,3,B2,TRUE
ICHmk2,ICHmk2/04,Lw,3,Lw,3,,TRUE
ICHmk2,ICHmk2/05,Lw,3,Lw,3,D6,TRUE
ICHmk2,ICHmk2/01,Fdi,2,Fd,2,C4,FALSE
ICHmk2,ICHmk2/02,Fdi,1,Fd,1,,FALSE
ICHmk2,ICHmk2/03,Fdi,1,Fd,1,B2,FALSE
ICHmk2,ICHmk2/04,Fdi,1,Fd,1,,FALSE
ICHmk2,ICHmk2/05,Fdi,2,Fd,2,D6,FALSE
ICHmk2,ICHmk2/03,At,3,At,3,B2,FALSE
ICHmk2,ICHmk2/03,Bl,3,Bl,3,B2,FALSE
ICHmk2,ICHmk2/03,Cw,3,Cw,3,B2,FALSE
ICHmk2,ICHmk2/03,Ep,3,Ep,3,B2,FALSE
ICHmk2,ICHmk2/03,Pli,1,Pl,1,B2,FALSE
ICHmk2,ICHmk2/03,Sxw,2,Sx,2,B2,FALSE
ICHmk2,ICHmk2/02,At,3,At,3,,FALSE
ICHmk2,ICHmk2/02,Bl,3,Bl,3,,FALSE
ICHmk2,ICHmk2/02,Ep,3,Ep,3,,FALSE
ICHmk2,ICHmk2/02,Pli,1,Pl,1,,FALSE
ICHmk2,ICHmk2/02,Sxw,3,Sx,3,,FALSE
ICHmk2,ICHmk2/04,At,3,At,3,,FALSE
ICHmk2,ICHmk2/04,Bl,2,Bl,2,,FALSE
ICHmk2,ICHmk2/04,Cw,3,Cw,3,,FALSE
ICHmk2,ICHmk2/04,Ep,2,Ep,2,,FALSE
ICHmk2,ICHmk2/04,Pli,1,Pl,1,,FALSE
ICHmk2,ICHmk2/04,Sxw,2,Sx,2,,FALSE
ICHmk2,ICHmk2/06,Act,2,Ac,2,,FALSE
ICHmk2,ICHmk2/06,At,2,At,2,,FALSE
ICHmk2,ICHmk2/06,Bl,1,Bl,1,,FALSE
ICHmk2,ICHmk2/06,Cw,2,Cw,2,,FALSE
ICHmk2,ICHmk2/06,Ep,2,Ep,2,,FALSE
ICHmk2,ICHmk2/06,Pli,2,Pl,2,,FALSE
ICHmk2,ICHmk2/06,Sxw,1,Sx,1,,FALSE
ICHmk3,ICHmk3/06,Act,3,Ac,3,D6,FALSE
ICHmk3,ICHmk3/06,At,2,At,2,D6,FALSE
ICHmk3,ICHmk3/06,Bl,1,Bl,1,D6,FALSE
ICHmk3,ICHmk3/06,Cw,2,Cw,2,D6,FALSE
ICHmk3,ICHmk3/06,Ep,2,Ep,2,D6,FALSE
ICHmk3,ICHmk3/06,Pli,2,Pl,2,D6,FALSE
ICHmk3,ICHmk3/06,Sxw,1,Sx,1,D6,FALSE
ICHmk3,ICHmk3/01,Act,3,Ac,3,C4,FALSE
ICHmk3,ICHmk3/01,At,2,At,2,C4,FALSE
ICHmk3,ICHmk3/01,Bl,1,Bl,1,C4,FALSE
ICHmk3,ICHmk3/01,Cw,2,Cw,2,C4,FALSE
ICHmk3,ICHmk3/01,Ep,2,Ep,2,C4,FALSE
ICHmk3,ICHmk3/01,Pli,1,Pl,1,C4,FALSE
ICHmk3,ICHmk3/01,Sxw,1,Sx,1,C4,FALSE
ICHmk3,ICHmk3/01,Lw,3,Lw,3,C4,TRUE
ICHmk3,ICHmk3/03,Lw,3,Lw,3,B2,TRUE
