BGC,SS_NoSpace,SppVar,Feasible,Confirmed
CWHvh2,CWHvh2/07a,Hw,2,Coast
CWHvh2,CWHvh2/07a,Ss,1,D6
CWHvh2,CWHvh2/07a,Yc,3,D6
CWHvh2,CWHvh2/07b,Ba,1,D6
CWHvh2,CWHvh2/07b,Cw,1,Coast
CWHvh2,CWHvh2/07b,Dr,2,D6
CWHvh2,CWHvh2/07b,Hw,2,Coast
CWHvh2,CWHvh2/07b,Ss,1,D6
CWHvh2,CWHvh2/07b,Yc,3,D6
CWHvh2,CWHvh2/08,Ba,2,
CWHvh2,CWHvh2/08,Cw,1,Coast
CWHvh2,CWHvh2/08,Dr,2,
CWHvh2,CWHvh2/08,Hw,2,Coast
CWHvh2,CWHvh2/08,Ss,1,
CWHvh2,CWHvh2/09,Ba,2,
CWHvh2,CWHvh2/09,Cw,2,Coast
CWHvh2,CWHvh2/09,Dr,1,
CWHvh2,CWHvh2/09,Hw,3,Coast
CWHvh2,CWHvh2/09,Ss,1,
CWHvh2,CWHvh2/10,Dr,1,
CWHvh2,CWHvh2/11,Cw,2,Coast
CWHvh2,CWHvh2/11,Dr,3,
CWHvh2,CWHvh2/11,Hm,3,
CWHvh2,CWHvh2/11,Hw,2,Coast
CWHvh2,CWHvh2/11,Plc,2,
CWHvh2,CWHvh2/11,Yc,3,WHM
CWHvh2,CWHvh2/12,Cw,3,Coast
CWHvh2,CWHvh2/12,Hw,3,Coast
CWHvh2,CWHvh2/12,Plc,2,
CWHvh2,CWHvh2/12,Yc,3,WHM
CWHvh2,CWHvh2/13,Ba,3,
CWHvh2,CWHvh2/13,Cw,1,Coast
CWHvh2,CWHvh2/13,Dr,3,
CWHvh2,CWHvh2/13,Hm,3,
CWHvh2,CWHvh2/13,Hw,3,Coast
CWHvh2,CWHvh2/13,Plc,3,
CWHvh2,CWHvh2/13,Ss,2,
CWHvh2,CWHvh2/13,Yc,3,WHM
CWHvh2,CWHvh2/13a,Ba,3,WHM
CWHvh2,CWHvh2/13a,Cw,1,Coast
CWHvh2,CWHvh2/13a,Dr,3,WHM
CWHvh2,CWHvh2/13a,Hm,3,WHM
CWHvh2,CWHvh2/13a,Hw,3,Coast
CWHvh2,CWHvh2/13a,Plc,3,WHM
CWHvh2,CWHvh2/13a,Ss,2,WHM
CWHvh2,CWHvh2/13a,Yc,3,WHM
CWHvh2,CWHvh2/13b,Ba,5,WHM
CWHvh2,CWHvh2/13b,Cw,2,Coast
CWHvh2,CWHvh2/13b,Dr,3,WHM
CWHvh2,CWHvh2/13b,Hm,3,WHM
CWHvh2,CWHvh2/13b,Hw,3,Coast
CWHvh2,CWHvh2/13b,Plc,3,WHM
CWHvh2,CWHvh2/13b,Ss,3,WHM
CWHvh2,CWHvh2/13b,Yc,3,WHM
CWHvh2,CWHvh2/14,Cw,3,Coast
CWHvh2,CWHvh2/14,Dr,3,
CWHvh2,CWHvh2/14,Hw,3,Coast
CWHvh2,CWHvh2/14,Plc,3,
CWHvh2,CWHvh2/14,Ss,2,
CWHvh2,CWHvh2/15,Cw,3,Coast
CWHvh2,CWHvh2/15,Dr,3,
CWHvh2,CWHvh2/15,Hw,3,Coast
CWHvh2,CWHvh2/15,Ss,1,
CWHvh2,CWHvh2/16,Cw,3,Coast
CWHvh2,CWHvh2/16,Dr,3,
CWHvh2,CWHvh2/16,Hw,3,Coast
CWHvh2,CWHvh2/16,Plc,3,
CWHvh2,CWHvh2/16,Ss,2,
CWHvh2,CWHvh2/17,Cw,2,Coast
CWHvh2,CWHvh2/17,Dr,3,
CWHvh2,CWHvh2/17,Hw,3,Coast
CWHvh2,CWHvh2/17,Ss,1,
CWHvh2,CWHvh2/17,Yc,3,
CWHvh2,CWHvh2/18,Cw,3,Coast
CWHvh2,CWHvh2/18,Dr,3,
CWHvh2,CWHvh2/18,Ss,2,
CWHvh2,CWHvh2/19,Act,3,
CWHvh2,CWHvh2/19,Cw,2,
CWHvh2,CWHvh2/19,Dr,3,
CWHvh2,CWHvh2/19,Ss,2,
CWHvh3,CWHvh3/101,Cw,1,Coast
CWHvh3,CWHvh3/101,Dr,2,C4
CWHvh3,CWHvh3/101,Hw,1,C4
CWHvh3,CWHvh3/101,Plc,2,C4
CWHvh3,CWHvh3/101,Ss,3,C4
CWHvh3,CWHvh3/101,Yc,2,C4
CWHvh3,CWHvh3/101a,Cw,1,Coast
CWHvh3,CWHvh3/101a,Dr,2,
CWHvh3,CWHvh3/101a,Hw,1,
CWHvh3,CWHvh3/101a,Plc,2,
CWHvh3,CWHvh3/101a,Ss,3,
CWHvh3,CWHvh3/101a,Yc,2,
CWHvh3,CWHvh3/101b,Cw,1,Coast
CWHvh3,CWHvh3/101b,Dr,2,
CWHvh3,CWHvh3/101b,Hw,1,
CWHvh3,CWHvh3/101b,Plc,2,
CWHvh3,CWHvh3/101b,Ss,3,
CWHvh3,CWHvh3/101b,Yc,2,
CWHvh3,CWHvh3/101c,Cw,1,Coast
CWHvh3,CWHvh3/101c,Dr,2,
CWHvh3,CWHvh3/101c,Hw,1,
CWHvh3,CWHvh3/101c,Plc,2,
CWHvh3,CWHvh3/101c,Ss,3,
CWHvh3,CWHvh3/101c,Yc,2,
CWHvh3,CWHvh3/102,Cw,3,Coast
CWHvh3,CWHvh3/102,Dr,3,B2
CWHvh3,CWHvh3/102,Hw,3,B2
CWHvh3,CWHvh3/102,Plc,2,B2
CWHvh3,CWHvh3/102,Yc,3,WHM
CWHvh3,CWHvh3/103,Cw,3,
CWHvh3,CWHvh3/103,Dr,3,
CWHvh3,CWHvh3/103,Hw,3,
CWHvh3,CWHvh3/103,Ss,2,
CWHvh3,CWHvh3/104,Cw,3,Coast
CWHvh3,CWHvh3/104,Dr,3,
CWHvh3,CWHvh3/104,Hw,3,
CWHvh3,CWHvh3/104,Ss,1,
CWHvh3,CWHvh3/105,Cw,1,Coast
CWHvh3,CWHvh3/105,Dr,2,
CWHvh3,CWHvh3/105,Hw,1,
CWHvh3,CWHvh3/105,Ss,1,
CWHvh3,CWHvh3/105,Yc,3,
CWHvh3,CWHvh3/105a,Cw,1,Coast
CWHvh3,CWHvh3/105a,Dr,2,
CWHvh3,CWHvh3/105a,Hw,1,
CWHvh3,CWHvh3/105a,Ss,1,
CWHvh3,CWHvh3/105a,Yc,3,
CWHvh3,CWHvh3/105b,Cw,1,Coast
CWHvh3,CWHvh3/105b,Dr,2,
CWHvh3,CWHvh3/105b,Hw,1,
CWHvh3,CWHvh3/105b,Ss,1,
CWHvh3,CWHvh3/105b,Yc,3,
CWHvh3,CWHvh3/106,Cw,1,Coast
CWHvh3,CWHvh3/106,Dr,2,
CWHvh3,CWHvh3/106,Hw,2,
CWHvh3,CWHvh3/106,Ss,1,
CWHvh3,CWHvh3/106,Yc,3,
CWHvh3,CWHvh3/106a,Cw,1,Coast
CWHvh3,CWHvh3/106a,Dr,2,
CWHvh3,CWHvh3/106a,Hw,2,
CWHvh3,CWHvh3/106a,Ss,1,
CWHvh3,CWHvh3/106a,Yc,3,
CWHvh3,CWHvh3/106b,Cw,1,Coast
CWHvh3,CWHvh3/106b,Dr,2,
CWHvh3,CWHvh3/106b,Hw,2,
CWHvh3,CWHvh3/106b,Ss,1,
CWHvh3,CWHvh3/106b,Yc,3,
CWHvh3,CWHvh3/106c,Cw,1,Coast
CWHvh3,CWHvh3/106c,Dr,2,
CWHvh3,CWHvh3/106c,Hw,2,
CWHvh3,CWHvh3/106c,Ss,1,
CWHvh3,CWHvh3/106c,Yc,3,
CWHvh3,CWHvh3/110,Cw,1,Coast
CWHvh3,CWHvh3/110,Dr,2,
CWHvh3,CWHvh3/110,Hw,2,
CWHvh3,CWHvh3/110,Ss,1,
CWHvh3,CWHvh3/110,Yc,3,
CWHvh3,CWHvh3/110a,Cw,1,Coast
CWHvh3,CWHvh3/110a,Dr,2,
CWHvh3,CWHvh3/110a,Hw,2,
CWHvh3,CWHvh3/110a,Ss,1,
CWHvh3,CWHvh3/110a,Yc,3,
CWHvh3,CWHvh3/110b,Cw,1,Coast
CWHvh3,CWHvh3/110b,Dr,2,
CWHvh3,CWHvh3/110b,Hw,2,
CWHvh3,CWHvh3/110b,Ss,1,
CWHvh3,CWHvh3/110b,Yc,3,
CWHvh3,CWHvh3/110c,Cw,1,Coast
CWHvh3,CWHvh3/110c,Dr,2,
CWHvh3,CWHvh3/110c,Hw,2,
CWHvh3,CWHvh3/110c,Ss,1,
CWHvh3,CWHvh3/110c,Yc,3,
CWHvh3,CWHvh3/111,Cw,2,Coast
CWHvh3,CWHvh3/111,Dr,1,
CWHvh3,CWHvh3/111,Hw,2,
CWHvh3,CWHvh3/111,Ss,1,
CWHvh3,CWHvh3/112,Cw,2,Coast
CWHvh3,CWHvh3/112,Dr,1,
CWHvh3,CWHvh3/112,Hw,3,
CWHvh3,CWHvh3/112,Ss,1,
CWHvh3,CWHvh3/113,Dr,1,
CWHvh3,CWHvh3/113,Ss,3,
CWHvh3,CWHvh3/114,Cw,1,Coast
CWHvh3,CWHvh3/114,Dr,2,
CWHvh3,CWHvh3/114,Hw,2,
CWHvh3,CWHvh3/114,Ss,1,
CWHvh3,CWHvh3/114,Yc,3,
CWHvh3,CWHvh3/115,Cw,1,Coast
CWHvh3,CWHvh3/115,Dr,3,
CWHvh3,CWHvh3/115,Hw,1,
CWHvh3,CWHvh3/115,Plc,2,
CWHvh3,CWHvh3/115,Yc,1,
CWHvh3,CWHvh3/116,Cw,2,Coast
CWHvh3,CWHvh3/116,Dr,2,
CWHvh3,CWHvh3/116,Hw,3,
CWHvh3,CWHvh3/116,Ss,2,
CWHvh3,CWHvh3/117,Cw,1,Coast
CWHvh3,CWHvh3/117,Dr,3,D6
CWHvh3,CWHvh3/117,Hw,3,D6
CWHvh3,CWHvh3/117,Plc,3,D6
CWHvh3,CWHvh3/117,Ss,2,D6
CWHvh3,CWHvh3/117,Yc,2,WHM
CWHvh3,CWHvh3/117a,Cw,1,Coast
CWHvh3,CWHvh3/117a,Dr,3,D6
CWHvh3,CWHvh3/117a,Hw,3,D6
CWHvh3,CWHvh3/117a,Plc,3,D6
CWHvh3,CWHvh3/117a,Ss,2,D6
CWHvh3,CWHvh3/117a,Yc,2,WHM
CWHvh3,CWHvh3/117b,Cw,1,Coast
CWHvh3,CWHvh3/117b,Dr,3,D6
CWHvh3,CWHvh3/117b,Hw,3,D6
CWHvh3,CWHvh3/117b,Plc,3,D6
CWHvh3,CWHvh3/117b,Ss,2,D6
CWHvh3,CWHvh3/117b,Yc,2,WHM
CWHvh3,CWHvh3/Wb53,Cw,3,Coast
CWHvh3,CWHvh3/Wb53,Plc,2,
CWHvh3,CWHvh3/Wb53,Yc,3,WHM
CWHvm_OR,CWHvm_OR/101,Ba,1,C4
CWHvm_OR,CWHvm_OR/101,Bp,2,C4
CWHvm_OR,CWHvm_OR/101,Cw,2,C4
CWHvm_OR,CWHvm_OR/101,Dr,2,C4
CWHvm_OR,CWHvm_OR/101,Fdc,1,C4
CWHvm_OR,CWHvm_OR/101,Hw,1,C4
CWHvm_OR,CWHvm_OR/101,Oy,3,C4
CWHvm_OR,CWHvm_OR/101,Pw,2,C4
CWHvm_OR,CWHvm_OR/102,Ba,3,
CWHvm_OR,CWHvm_OR/102,Cw,3,
CWHvm_OR,CWHvm_OR/102,Fdc,1,
CWHvm_OR,CWHvm_OR/102,Hw,1,
CWHvm_OR,CWHvm_OR/102,Pw,5,
CWHvm_OR,CWHvm_OR/103,Ba,2,B2
CWHvm_OR,CWHvm_OR/103,Cw,3,B2
CWHvm_OR,CWHvm_OR/103,Dr,5,B2
CWHvm_OR,CWHvm_OR/103,Fdc,1,B2
CWHvm_OR,CWHvm_OR/103,Hw,1,B2
CWHvm_OR,CWHvm_OR/103,Pw,5,B2
CWHvm_OR,CWHvm_OR/110,Ba,1,
CWHvm_OR,CWHvm_OR/110,Bp,5,
CWHvm_OR,CWHvm_OR/110,Cw,1,
CWHvm_OR,CWHvm_OR/110,Dr,2,
CWHvm_OR,CWHvm_OR/110,Fdc,3,
CWHvm_OR,CWHvm_OR/110,Hw,1,
CWHvm_OR,CWHvm_OR/110,Pw,5,
CWHvm_OR,CWHvm_OR/111,Act,5,
CWHvm_OR,CWHvm_OR/111,Ba,1,
CWHvm_OR,CWHvm_OR/111,Cw,1,
CWHvm_OR,CWHvm_OR/111,Dr,2,
CWHvm_OR,CWHvm_OR/111,Fdc,5,
CWHvm_OR,CWHvm_OR/111,Hw,1,
CWHvm_OR,CWHvm_OR/112,Ba,1,
CWHvm_OR,CWHvm_OR/112,Bp,2,
CWHvm_OR,CWHvm_OR/112,Cw,1,
CWHvm_OR,CWHvm_OR/112,Dr,2,
CWHvm_OR,CWHvm_OR/112,Fdc,2,
CWHvm_OR,CWHvm_OR/112,Hw,2,
CWHvm_OR,CWHvm_OR/112,Mb,3,
CWHvm_OR,CWHvm_OR/113,Act,2,D6
CWHvm_OR,CWHvm_OR/113,Ba,1,D6
CWHvm_OR,CWHvm_OR/113,Cw,1,D6
CWHvm_OR,CWHvm_OR/113,Dr,2,D6
CWHvm_OR,CWHvm_OR/113,Fdc,3,D6
CWHvm_OR,CWHvm_OR/113,Hw,2,D6
CWHvm_OR,CWHvm_OR/Ro,X,1,
CWHvm_WA,CWHvm_WA/101,Ba,1,C4
CWHvm_WA,CWHvm_WA/101,Bp,3,C4
CWHvm_WA,CWHvm_WA/101,Cw,1,C4
CWHvm_WA,CWHvm_WA/101,Dr,2,C4
CWHvm_WA,CWHvm_WA/101,Fdc,2,C4
CWHvm_WA,CWHvm_WA/101,Hw,1,C4
CWHvm_WA,CWHvm_WA/101,Pw,2,C4
CWHvm_WA,CWHvm_WA/101,Yc,3,C4
CWHvm_WA,CWHvm_WA/102,Ba,3,
CWHvm_WA,CWHvm_WA/102,Cw,1,
CWHvm_WA,CWHvm_WA/102,Fdc,1,
CWHvm_WA,CWHvm_WA/102,Hw,1,
CWHvm_WA,CWHvm_WA/102,Pw,5,
CWHvm_WA,CWHvm_WA/103,Ba,2,B2
CWHvm_WA,CWHvm_WA/103,Cw,1,B2
CWHvm_WA,CWHvm_WA/103,Dr,3,B2
CWHvm_WA,CWHvm_WA/103,Fdc,1,B2
CWHvm_WA,CWHvm_WA/103,Hw,1,B2
CWHvm_WA,CWHvm_WA/103,Pw,3,B2
CWHvm_WA,CWHvm_WA/110,Act,5,
CWHvm_WA,CWHvm_WA/110,Ba,1,
CWHvm_WA,CWHvm_WA/110,Bp,5,
CWHvm_WA,CWHvm_WA/110,Cw,1,
CWHvm_WA,CWHvm_WA/110,Dr,2,
CWHvm_WA,CWHvm_WA/110,Fdc,5,
CWHvm_WA,CWHvm_WA/110,Hw,1,
CWHvm_WA,CWHvm_WA/110,Ss,5,
CWHvm_WA,CWHvm_WA/110,Yc,3,
CWHvm_WA,CWHvm_WA/111,Act,5,
CWHvm_WA,CWHvm_WA/111,Ba,1,
CWHvm_WA,CWHvm_WA/111,Cw,1,
CWHvm_WA,CWHvm_WA/111,Dr,2,
CWHvm_WA,CWHvm_WA/111,Hw,1,
CWHvm_WA,CWHvm_WA/111,Ss,3,
CWHvm_WA,CWHvm_WA/111,Yc,3,
CWHvm_WA,CWHvm_WA/112,Act,2,
CWHvm_WA,CWHvm_WA/112,Ba,1,
CWHvm_WA,CWHvm_WA/112,Bp,3,
CWHvm_WA,CWHvm_WA/112,Cw,1,
CWHvm_WA,CWHvm_WA/112,Dr,2,
CWHvm_WA,CWHvm_WA/112,Fdc,3,
CWHvm_WA,CWHvm_WA/112,Hw,2,
CWHvm_WA,CWHvm_WA/112,Mb,2,
CWHvm_WA,CWHvm_WA/112,Ss,2,
CWHvm_WA,CWHvm_WA/113,Act,2,D6
CWHvm_WA,CWHvm_WA/113,Ba,1,D6
CWHvm_WA,CWHvm_WA/113,Cw,1,D6
CWHvm_WA,CWHvm_WA/113,Dr,2,D6
CWHvm_WA,CWHvm_WA/113,Hw,2,D6
CWHvm_WA,CWHvm_WA/113,Mb,2,D6
CWHvm_WA,CWHvm_WA/113,Ss,1,D6
CWHvm_WA,CWHvm_WA/Ro,X,1,
CWHvm1,CWHvm1/01,Act,3,Coast
CWHvm1,CWHvm1/01,Ba,1,Coast
CWHvm1,CWHvm1/01,Cw,1,Coast
CWHvm1,CWHvm1/01,Dr,2,Coast
CWHvm1,CWHvm1/01,Fdc,2,C4
CWHvm1,CWHvm1/01,Hw,1,Coast
CWHvm1,CWHvm1/01,Mb,3,Coast
CWHvm1,CWHvm1/01,Plc,3,C4
CWHvm1,CWHvm1/01,Ss,3,Coast
CWHvm1,CWHvm1/01a,Act,3,Coast
CWHvm1,CWHvm1/01a,Ba,1,Coast
CWHvm1,CWHvm1/01a,Cw,1,Coast
CWHvm1,CWHvm1/01a,Dr,2,Coast
CWHvm1,CWHvm1/01a,Fdc,2,C4
CWHvm1,CWHvm1/01a,Hw,1,Coast
CWHvm1,CWHvm1/01a,Mb,3,Coast
CWHvm1,CWHvm1/01a,Plc,3,C4
CWHvm1,CWHvm1/01a,Ss,3,Coast
CWHvm1,CWHvm1/01b,Act,3,Coast
CWHvm1,CWHvm1/01b,Ba,1,Coast
CWHvm1,CWHvm1/01b,Cw,1,Coast
CWHvm1,CWHvm1/01b,Dr,2,Coast
CWHvm1,CWHvm1/01b,Fdc,2,C4
CWHvm1,CWHvm1/01b,Hw,1,Coast
CWHvm1,CWHvm1/01b,Mb,3,Coast
CWHvm1,CWHvm1/01b,Plc,3,C4
CWHvm1,CWHvm1/01b,Ss,3,Coast
CWHvm1,CWHvm1/02,Cw,3,Coast
CWHvm1,CWHvm1/02,Fdc,2,Coast
CWHvm1,CWHvm1/02,Hw,3,Coast
CWHvm1,CWHvm1/02,Plc,2,WHM
CWHvm1,CWHvm1/02,Yc,3,Coast
CWHvm1,CWHvm1/03,Act,3,Coast
CWHvm1,CWHvm1/03,Cw,2,Coast
CWHvm1,CWHvm1/03,Dr,3,Coast
CWHvm1,CWHvm1/03,Fdc,2,B2
CWHvm1,CWHvm1/03,Hw,1,Coast
CWHvm1,CWHvm1/03,Mb,3,Coast
CWHvm1,CWHvm1/03,Plc,2,B2
CWHvm1,CWHvm1/04,Act,3,Coast
CWHvm1,CWHvm1/04,Ba,3,Coast
CWHvm1,CWHvm1/04,Cw,2,Coast
CWHvm1,CWHvm1/04,Dr,2,Coast
CWHvm1,CWHvm1/04,Fdc,2,Coast
CWHvm1,CWHvm1/04,Hw,1,Coast
CWHvm1,CWHvm1/04,Mb,3,Coast
CWHvm1,CWHvm1/04,Pw,3,Coast
CWHvm1,CWHvm1/04,Ss,2,Coast
CWHvm1,CWHvm1/05,Act,2,Coast
CWHvm1,CWHvm1/05,Ba,1,Coast
CWHvm1,CWHvm1/05,Cw,1,Coast
CWHvm1,CWHvm1/05,Dr,2,Coast
CWHvm1,CWHvm1/05,Fdc,2,Coast
CWHvm1,CWHvm1/05,Hw,2,Coast
CWHvm1,CWHvm1/05,Mb,2,Coast
CWHvm1,CWHvm1/05,Pw,3,Coast
CWHvm1,CWHvm1/05,Ss,2,Coast
CWHvm1,CWHvm1/06,Act,3,Coast
CWHvm1,CWHvm1/06,Ba,1,Coast
CWHvm1,CWHvm1/06,Cw,1,Coast
CWHvm1,CWHvm1/06,Dr,2,Coast
CWHvm1,CWHvm1/06,Hw,1,Coast
CWHvm1,CWHvm1/06,Mb,3,Coast
CWHvm1,CWHvm1/06,Ss,3,Coast
CWHvm1,CWHvm1/06,Yc,3,
CWHvm1,CWHvm1/06a,Act,3,Coast
CWHvm1,CWHvm1/06a,Ba,1,Coast
CWHvm1,CWHvm1/06a,Cw,1,Coast
CWHvm1,CWHvm1/06a,Dr,2,Coast
CWHvm1,CWHvm1/06a,Hw,1,Coast
CWHvm1,CWHvm1/06a,Mb,3,Coast
CWHvm1,CWHvm1/06a,Ss,3,Coast
CWHvm1,CWHvm1/06a,Yc,3,
CWHvm1,CWHvm1/06b,Act,3,Coast
CWHvm1,CWHvm1/06b,Ba,1,Coast
CWHvm1,CWHvm1/06b,Cw,1,Coast
CWHvm1,CWHvm1/06b,Dr,2,Coast
CWHvm1,CWHvm1/06b,Hw,1,Coast
CWHvm1,CWHvm1/06b,Mb,3,Coast
CWHvm1,CWHvm1/06b,Ss,3,Coast
CWHvm1,CWHvm1/06b,Yc,3,
CWHvm1,CWHvm1/07,Act,2,Coast
CWHvm1,CWHvm1/07,Ba,1,Coast
CWHvm1,CWHvm1/07,Cw,1,Coast
CWHvm1,CWHvm1/07,Dr,2,Coast
CWHvm1,CWHvm1/07,Fdc,4,Coast
CWHvm1,CWHvm1/07,Hw,2,Coast
CWHvm1,CWHvm1/07,Mb,2,Coast
CWHvm1,CWHvm1/07,Ss,2,Coast
CWHvm1,CWHvm1/08,Act,2,Coast
CWHvm1,CWHvm1/08,Ba,1,Coast
CWHvm1,CWHvm1/08,Cw,1,Coast
CWHvm1,CWHvm1/08,Dr,2,Coast
CWHvm1,CWHvm1/08,Hw,2,Coast
CWHvm1,CWHvm1/08,Ss,2,Coast
CWHvm1,CWHvm1/09,Act,1,Coast
CWHvm1,CWHvm1/09,Ba,1,Coast
CWHvm1,CWHvm1/09,Cw,1,Coast
CWHvm1,CWHvm1/09,Dr,1,Coast
CWHvm1,CWHvm1/09,Hw,1,Coast
CWHvm1,CWHvm1/09,Mb,3,Coast
CWHvm1,CWHvm1/09,Ss,1,Coast
CWHvm1,CWHvm1/10,Act,1,Coast
CWHvm1,CWHvm1/10,Ba,1,Coast
CWHvm1,CWHvm1/10,Cw,2,Coast
CWHvm1,CWHvm1/10,Dr,1,Coast
CWHvm1,CWHvm1/10,Hw,2,Coast
CWHvm1,CWHvm1/10,Mb,3,Coast
CWHvm1,CWHvm1/10,Ss,2,Coast
CWHvm1,CWHvm1/11,Act,1,Coast
CWHvm1,CWHvm1/11,Dr,1,Coast
CWHvm1,CWHvm1/11,Mb,3,Coast
CWHvm1,CWHvm1/12,Cw,2,Coast
CWHvm1,CWHvm1/12,Dr,3,Coast
CWHvm1,CWHvm1/12,Hm,3,Coast
CWHvm1,CWHvm1/12,Hw,1,Coast
CWHvm1,CWHvm1/12,Plc,2,Coast
CWHvm1,CWHvm1/12,Yc,2,Coast
CWHvm1,CWHvm1/13,Cw,3,Coast
CWHvm1,CWHvm1/13,Hm,3,Coast
CWHvm1,CWHvm1/13,Plc,1,Coast
CWHvm1,CWHvm1/13,Yc,3,Coast
CWHvm1,CWHvm1/14,Act,3,Coast
CWHvm1,CWHvm1/14,Ba,3,Coast
CWHvm1,CWHvm1/14,Cw,1,Coast
CWHvm1,CWHvm1/14,Dr,3,Coast
CWHvm1,CWHvm1/14,Hm,3,Coast
CWHvm1,CWHvm1/14,Hw,2,Coast
CWHvm1,CWHvm1/14,Mb,3,Coast
CWHvm1,CWHvm1/14,Plc,3,Coast
CWHvm1,CWHvm1/14,Ss,2,Coast
CWHvm1_PR,CWHvm1_PR/01,Act,3,
CWHvm1_PR,CWHvm1_PR/01,Ba,1,
CWHvm1_PR,CWHvm1_PR/01,Cw,1,
CWHvm1_PR,CWHvm1_PR/01,Dr,2,
CWHvm1_PR,CWHvm1_PR/01,Fdc,5,
CWHvm1_PR,CWHvm1_PR/01,Hw,1,
CWHvm1_PR,CWHvm1_PR/01,Mb,5,
CWHvm1_PR,CWHvm1_PR/01,Plc,3,
CWHvm1_PR,CWHvm1_PR/01,Ss,2,
CWHvm1_PR,CWHvm1_PR/02,Cw,3,
CWHvm1_PR,CWHvm1_PR/02,Fdc,5,
CWHvm1_PR,CWHvm1_PR/02,Hw,3,
CWHvm1_PR,CWHvm1_PR/02,Plc,2,
CWHvm1_PR,CWHvm1_PR/02,Yc,3,
CWHvm1_PR,CWHvm1_PR/03,Act,3,
CWHvm1_PR,CWHvm1_PR/03,Cw,2,
CWHvm1_PR,CWHvm1_PR/03,Dr,3,
CWHvm1_PR,CWHvm1_PR/03,Fdc,5,
CWHvm1_PR,CWHvm1_PR/03,Hw,1,
CWHvm1_PR,CWHvm1_PR/03,Mb,5,
CWHvm1_PR,CWHvm1_PR/03,Plc,2,
CWHvm1_PR,CWHvm1_PR/04,Act,3,
CWHvm1_PR,CWHvm1_PR/04,Ba,3,
CWHvm1_PR,CWHvm1_PR/04,Cw,2,
CWHvm1_PR,CWHvm1_PR/04,Dr,2,
CWHvm1_PR,CWHvm1_PR/04,Fdc,5,
CWHvm1_PR,CWHvm1_PR/04,Hw,1,
CWHvm1_PR,CWHvm1_PR/04,Mb,5,
CWHvm1_PR,CWHvm1_PR/04,Pw,5,
CWHvm1_PR,CWHvm1_PR/04,Ss,2,
CWHvm1_PR,CWHvm1_PR/05,Act,2,
CWHvm1_PR,CWHvm1_PR/05,Ba,1,
CWHvm1_PR,CWHvm1_PR/05,Cw,1,
CWHvm1_PR,CWHvm1_PR/05,Dr,2,
CWHvm1_PR,CWHvm1_PR/05,Fdc,5,
CWHvm1_PR,CWHvm1_PR/05,Hw,2,
CWHvm1_PR,CWHvm1_PR/05,Mb,5,
CWHvm1_PR,CWHvm1_PR/05,Pw,3,
CWHvm1_PR,CWHvm1_PR/05,Ss,2,
CWHvm1_PR,CWHvm1_PR/06,Act,3,
CWHvm1_PR,CWHvm1_PR/06,Ba,1,
CWHvm1_PR,CWHvm1_PR/06,Cw,1,
CWHvm1_PR,CWHvm1_PR/06,Dr,2,
CWHvm1_PR,CWHvm1_PR/06,Hw,1,
CWHvm1_PR,CWHvm1_PR/06,Mb,5,
CWHvm1_PR,CWHvm1_PR/06,Ss,2,
CWHvm1_PR,CWHvm1_PR/06,Yc,3,
CWHvm1_PR,CWHvm1_PR/07,Act,2,
CWHvm1_PR,CWHvm1_PR/07,Ba,1,
CWHvm1_PR,CWHvm1_PR/07,Cw,1,
CWHvm1_PR,CWHvm1_PR/07,Dr,2,
CWHvm1_PR,CWHvm1_PR/07,Fdc,5,
CWHvm1_PR,CWHvm1_PR/07,Hw,2,
CWHvm1_PR,CWHvm1_PR/07,Mb,5,
CWHvm1_PR,CWHvm1_PR/07,Ss,2,
CWHvm1_PR,CWHvm1_PR/08,Act,2,
CWHvm1_PR,CWHvm1_PR/08,Ba,1,
CWHvm1_PR,CWHvm1_PR/08,Cw,1,
CWHvm1_PR,CWHvm1_PR/08,Dr,2,
CWHvm1_PR,CWHvm1_PR/08,Hw,2,
CWHvm1_PR,CWHvm1_PR/08,Ss,2,
CWHvm1_PR,CWHvm1_PR/09,Act,1,
CWHvm1_PR,CWHvm1_PR/09,Ba,1,
CWHvm1_PR,CWHvm1_PR/09,Cw,1,
CWHvm1_PR,CWHvm1_PR/09,Dr,1,
CWHvm1_PR,CWHvm1_PR/09,Hw,1,
CWHvm1_PR,CWHvm1_PR/09,Mb,5,
CWHvm1_PR,CWHvm1_PR/09,Ss,1,
CWHvm1_PR,CWHvm1_PR/10,Act,1,
CWHvm1_PR,CWHvm1_PR/10,Ba,1,
CWHvm1_PR,CWHvm1_PR/10,Cw,2,
CWHvm1_PR,CWHvm1_PR/10,Dr,1,
CWHvm1_PR,CWHvm1_PR/10,Hw,2,
CWHvm1_PR,CWHvm1_PR/10,Mb,3,
CWHvm1_PR,CWHvm1_PR/10,Ss,2,
CWHvm1_PR,CWHvm1_PR/11,Act,1,
CWHvm1_PR,CWHvm1_PR/11,Dr,1,
CWHvm1_PR,CWHvm1_PR/11,Mb,5,
CWHvm1_PR,CWHvm1_PR/12,Cw,2,
CWHvm1_PR,CWHvm1_PR/12,Dr,3,
CWHvm1_PR,CWHvm1_PR/12,Hm,3,
CWHvm1_PR,CWHvm1_PR/12,Hw,1,
CWHvm1_PR,CWHvm1_PR/12,Plc,2,
CWHvm1_PR,CWHvm1_PR/12,Yc,2,
