ID1,SiteNo,Spp,FuturePeriod,SS_NoSpace,Curr,NewSuit,1,2,3,X
IDFdk3_1,5065850,At,1975,IDFdk3/04,3,3,0,0,1,0
IDFdk3_1,5065850,At,2000,IDFdk3/04,3,3,0,0,1,0
IDFdk3_1,5065850,At,2025,IDFdk3/04,3,4,0,0,0.58,0.42
IDFdk3_1,5065850,At,2055,IDFdk3/04,3,4,0,0,0.56,0.44
IDFdk3_1,5065850,At,2085,IDFdk3/04,3,4,0,0.03,0.36,0.62
IDFdk3_1,5065850,Bg,2085,IDFdk3/04,4,4,0,0,0.12,0.88
IDFdk3_1,5065850,Bl,2085,IDFdk3/04,4,4,0,0,0.06,0.94
IDFdk3_1,5065850,Cw,2025,IDFdk3/04,4,4,0,0,0.19,0.81
IDFdk3_1,5065850,Cw,2055,IDFdk3/04,4,4,0,0,0.38,0.62
IDFdk3_1,5065850,Cw,2085,IDFdk3/04,4,4,0,0.03,0.19,0.79
IDFdk3_1,5065850,Ep,2025,IDFdk3/04,4,4,0,0,0.19,0.81
IDFdk3_1,5065850,Ep,2055,IDFdk3/04,4,4,0,0,0.49,0.51
IDFdk3_1,5065850,Ep,2085,IDFdk3/04,4,4,0,0.09,0.26,0.65
IDFdk3_1,5065850,Fd,1975,IDFdk3/04,2,2,0,1,0,0
IDFdk3_1,5065850,Fd,2000,IDFdk3/04,2,2,0,1,0,0
IDFdk3_1,5065850,Fd,2025,IDFdk3/04,2,2,0.25,0.62,0.13,0
IDFdk3_1,5065850,Fd,2055,IDFdk3/04,2,2,0.35,0.6,0.03,0.02
IDFdk3_1,5065850,Fd,2085,IDFdk3/04,2,2,0.31,0.52,0.03,0.14
IDFdk3_1,5065850,Hw,2085,IDFdk3/04,4,4,0,0,0.03,0.97
IDFdk3_1,5065850,Lw,2025,IDFdk3/04,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2055,IDFdk3/04,4,4,0.06,0.27,0.06,0.61
IDFdk3_1,5065850,Lw,2085,IDFdk3/04,4,4,0.02,0.17,0.06,0.75
IDFdk3_1,5065850,Pl,1975,IDFdk3/04,2,2,0,1,0,0
IDFdk3_1,5065850,Pl,2000,IDFdk3/04,2,2,0,1,0,0
IDFdk3_1,5065850,Pl,2025,IDFdk3/04,2,3,0.25,0.28,0.03,0.44
IDFdk3_1,5065850,Pl,2055,IDFdk3/04,2,2,0.43,0.12,0.32,0.12
IDFdk3_1,5065850,Pl,2085,IDFdk3/04,2,3,0.27,0.05,0.18,0.5
IDFdk3_1,5065850,Pw,2025,IDFdk3/04,4,4,0,0.19,0,0.81
IDFdk3_1,5065850,Pw,2055,IDFdk3/04,4,4,0,0.43,0,0.57
IDFdk3_1,5065850,Pw,2085,IDFdk3/04,4,4,0,0.23,0.04,0.73
IDFdk3_1,5065850,Py,2025,IDFdk3/04,4,3,0.25,0.22,0.03,0.5
IDFdk3_1,5065850,Py,2055,IDFdk3/04,4,2,0.11,0.75,0.06,0.08
IDFdk3_1,5065850,Py,2085,IDFdk3/04,4,3,0.3,0.39,0.05,0.27
IDFdk3_1,5065850,Sx,2025,IDFdk3/04,4,4,0,0,0.19,0.81
IDFdk3_1,5065850,Sx,2055,IDFdk3/04,4,4,0,0,0.43,0.57
IDFdk3_1,5065850,Sx,2085,IDFdk3/04,4,4,0,0,0.3,0.7
IDFdk3_1,5065850,X,2085,IDFdk3/04,4,4,0.12,0,0,0.88
IDFdk3_1,5065850,At,1975,IDFdk3/05,3,3,0,0,1,0
IDFdk3_1,5065850,At,2000,IDFdk3/05,3,3,0,0,1,0
IDFdk3_1,5065850,At,2025,IDFdk3/05,3,4,0,0,0.31,0.69
IDFdk3_1,5065850,At,2055,IDFdk3/05,3,4,0,0,0.06,0.94
IDFdk3_1,5065850,At,2085,IDFdk3/05,3,4,0,0,0.06,0.94
IDFdk3_1,5065850,Ep,2025,IDFdk3/05,4,4,0,0,0.06,0.94
IDFdk3_1,5065850,Ep,2085,IDFdk3/05,4,4,0,0,0.06,0.94
IDFdk3_1,5065850,Fd,1975,IDFdk3/05,2,2,0,1,0,0
IDFdk3_1,5065850,Fd,2000,IDFdk3/05,2,2,0,1,0,0
IDFdk3_1,5065850,Fd,2025,IDFdk3/05,2,4,0.06,0.25,0,0.69
IDFdk3_1,5065850,Fd,2055,IDFdk3/05,2,4,0,0.06,0,0.94
IDFdk3_1,5065850,Fd,2085,IDFdk3/05,2,4,0.06,0,0,0.94
IDFdk3_1,5065850,Pl,1975,IDFdk3/05,1,1,1,0,0,0
IDFdk3_1,5065850,Pl,2000,IDFdk3/05,1,1,1,0,0,0
IDFdk3_1,5065850,Pl,2025,IDFdk3/05,1,4,0.31,0,0,0.69
IDFdk3_1,5065850,Pl,2055,IDFdk3/05,1,4,0.06,0,0,0.94
IDFdk3_1,5065850,Pl,2085,IDFdk3/05,1,4,0.06,0,0,0.94
IDFdk3_1,5065850,Sx,2025,IDFdk3/05,4,4,0.06,0,0,0.94
IDFdk3_1,5065850,Sx,2085,IDFdk3/05,4,4,0.06,0,0,0.94
IDFdk3_1,5065850,Ac,2085,IDFdk3/06,4,4,0,0,0.03,0.97
IDFdk3_1,5065850,At,1975,IDFdk3/06,3,3,0,0,1,0
IDFdk3_1,5065850,At,2000,IDFdk3/06,3,3,0,0,1,0
IDFdk3_1,5065850,At,2025,IDFdk3/06,3,3,0.03,0.34,0.45,0.17
IDFdk3_1,5065850,At,2055,IDFdk3/06,3,3,0,0.21,0.48,0.31
IDFdk3_1,5065850,At,2085,IDFdk3/06,3,4,0,0.27,0.23,0.5
IDFdk3_1,5065850,Bg,2055,IDFdk3/06,4,4,0,0,0.25,0.75
IDFdk3_1,5065850,Bg,2085,IDFdk3/06,4,4,0,0.12,0.12,0.75
IDFdk3_1,5065850,Bl,2025,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5065850,Bl,2055,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5065850,Bl,2085,IDFdk3/06,4,4,0,0.03,0.03,0.94
IDFdk3_1,5065850,Cw,2025,IDFdk3/06,4,4,0,0.09,0.09,0.81
IDFdk3_1,5065850,Cw,2055,IDFdk3/06,4,3,0,0.52,0.19,0.3
IDFdk3_1,5065850,Cw,2085,IDFdk3/06,4,4,0,0.32,0.09,0.59
IDFdk3_1,5065850,Ep,2025,IDFdk3/06,4,4,0,0.12,0.32,0.56
IDFdk3_1,5065850,Ep,2055,IDFdk3/06,4,3,0,0.52,0.34,0.15
IDFdk3_1,5065850,Ep,2085,IDFdk3/06,4,3,0,0.38,0.22,0.4
IDFdk3_1,5065850,Fd,1975,IDFdk3/06,2,2,0,1,0,0
IDFdk3_1,5065850,Fd,2000,IDFdk3/06,2,2,0,1,0,0
IDFdk3_1,5065850,Fd,2025,IDFdk3/06,2,2,0.42,0.45,0.13,0
IDFdk3_1,5065850,Fd,2055,IDFdk3/06,2,1,0.62,0.35,0.03,0
IDFdk3_1,5065850,Fd,2085,IDFdk3/06,2,2,0.61,0.23,0.03,0.12
IDFdk3_1,5065850,Hw,2055,IDFdk3/06,4,4,0,0,0.25,0.75
IDFdk3_1,5065850,Hw,2085,IDFdk3/06,4,4,0,0,0.19,0.81
IDFdk3_1,5065850,Lw,1975,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2000,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2025,IDFdk3/06,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2055,IDFdk3/06,4,3,0.39,0.04,0.07,0.5
IDFdk3_1,5065850,Lw,2085,IDFdk3/06,4,4,0.19,0.17,0.02,0.62
IDFdk3_1,5065850,Pl,1975,IDFdk3/06,1,1,1,0,0,0
IDFdk3_1,5065850,Pl,2000,IDFdk3/06,1,1,1,0,0,0
IDFdk3_1,5065850,Pl,2025,IDFdk3/06,1,2,0.53,0.22,0,0.25
IDFdk3_1,5065850,Pl,2055,IDFdk3/06,1,2,0.56,0.34,0,0.1
IDFdk3_1,5065850,Pl,2085,IDFdk3/06,1,3,0.32,0.23,0,0.45
IDFdk3_1,5065850,Pw,2025,IDFdk3/06,4,4,0,0.19,0,0.81
IDFdk3_1,5065850,Pw,2055,IDFdk3/06,4,4,0,0.5,0,0.5
IDFdk3_1,5065850,Pw,2085,IDFdk3/06,4,4,0,0.29,0,0.71
IDFdk3_1,5065850,Py,2025,IDFdk3/06,4,4,0.25,0.09,0.06,0.59
IDFdk3_1,5065850,Py,2055,IDFdk3/06,4,3,0.1,0.52,0.12,0.25
IDFdk3_1,5065850,Py,2085,IDFdk3/06,4,3,0.29,0.26,0.1,0.34
IDFdk3_1,5065850,Sx,2025,IDFdk3/06,4,4,0.02,0.04,0.22,0.72
IDFdk3_1,5065850,Sx,2055,IDFdk3/06,4,4,0,0.02,0.5,0.48
IDFdk3_1,5065850,Sx,2085,IDFdk3/06,4,4,0.05,0.07,0.32,0.56
IDFdk3_1,5065850,X,2085,IDFdk3/06,4,4,0.12,0,0,0.88
IDFdk3_1,5065850,Ac,2025,IDFdk3/07,4,4,0,0.25,0.23,0.52
IDFdk3_1,5065850,Ac,2055,IDFdk3/07,4,4,0,0.01,0.32,0.67
IDFdk3_1,5065850,Ac,2085,IDFdk3/07,4,4,0,0.1,0.25,0.65
IDFdk3_1,5065850,At,1975,IDFdk3/07,3,3,0,0,1,0
IDFdk3_1,5065850,At,2000,IDFdk3/07,3,3,0,0,1,0
IDFdk3_1,5065850,At,2025,IDFdk3/07,3,2,0.19,0.37,0.45,0
IDFdk3_1,5065850,At,2055,IDFdk3/07,3,2,0,0.65,0.35,0
IDFdk3_1,5065850,At,2085,IDFdk3/07,3,3,0,0.59,0.2,0.21
IDFdk3_1,5065850,Bg,2055,IDFdk3/07,4,4,0,0,0.08,0.92
IDFdk3_1,5065850,Bg,2085,IDFdk3/07,4,4,0.12,0.02,0.04,0.81
IDFdk3_1,5065850,Bl,2025,IDFdk3/07,4,4,0,0,0.14,0.86
IDFdk3_1,5065850,Bl,2055,IDFdk3/07,4,4,0,0.17,0.37,0.47
IDFdk3_1,5065850,Bl,2085,IDFdk3/07,4,4,0,0.15,0.29,0.57
IDFdk3_1,5065850,Cw,2025,IDFdk3/07,4,4,0.08,0.11,0.14,0.67
IDFdk3_1,5065850,Cw,2055,IDFdk3/07,4,2,0.47,0.37,0.07,0.1
IDFdk3_1,5065850,Cw,2085,IDFdk3/07,4,3,0.29,0.17,0.07,0.47
IDFdk3_1,5065850,Ep,1975,IDFdk3/07,3,3,0,0,1,0
IDFdk3_1,5065850,Ep,2000,IDFdk3/07,3,3,0,0,1,0
IDFdk3_1,5065850,Ep,2025,IDFdk3/07,3,3,0.19,0.31,0.34,0.16
IDFdk3_1,5065850,Ep,2055,IDFdk3/07,3,3,0,0.71,0.06,0.22
IDFdk3_1,5065850,Ep,2085,IDFdk3/07,3,3,0,0.48,0.12,0.39
IDFdk3_1,5065850,Fd,1975,IDFdk3/07,1,1,1,0,0,0
IDFdk3_1,5065850,Fd,2000,IDFdk3/07,1,1,1,0,0,0
IDFdk3_1,5065850,Fd,2025,IDFdk3/07,1,1,0.6,0.4,0,0
IDFdk3_1,5065850,Fd,2055,IDFdk3/07,1,2,0.43,0.57,0,0
IDFdk3_1,5065850,Fd,2085,IDFdk3/07,1,2,0.4,0.6,0,0
IDFdk3_1,5065850,Hw,2025,IDFdk3/07,4,4,0,0,0.08,0.92
IDFdk3_1,5065850,Hw,2055,IDFdk3/07,4,4,0,0,0.32,0.68
IDFdk3_1,5065850,Hw,2085,IDFdk3/07,4,4,0.06,0,0.16,0.78
IDFdk3_1,5065850,Lw,1975,IDFdk3/07,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2000,IDFdk3/07,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2025,IDFdk3/07,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2055,IDFdk3/07,4,3,0.21,0.28,0.02,0.5
IDFdk3_1,5065850,Lw,2085,IDFdk3/07,4,4,0.08,0.28,0.1,0.54
IDFdk3_1,5065850,Pl,1975,IDFdk3/07,1,1,1,0,0,0
IDFdk3_1,5065850,Pl,2000,IDFdk3/07,1,1,1,0,0,0
IDFdk3_1,5065850,Pl,2025,IDFdk3/07,1,2,0.36,0.2,0.27,0.17
IDFdk3_1,5065850,Pl,2055,IDFdk3/07,1,2,0.41,0.4,0.02,0.17
IDFdk3_1,5065850,Pl,2085,IDFdk3/07,1,3,0.21,0.32,0.06,0.41
IDFdk3_1,5065850,Pw,2025,IDFdk3/07,4,4,0,0.11,0.08,0.81
IDFdk3_1,5065850,Pw,2055,IDFdk3/07,4,4,0,0.28,0.22,0.5
IDFdk3_1,5065850,Pw,2085,IDFdk3/07,4,4,0,0.19,0.1,0.71
IDFdk3_1,5065850,Py,2025,IDFdk3/07,4,4,0.13,0.08,0.03,0.75
IDFdk3_1,5065850,Py,2055,IDFdk3/07,4,4,0.06,0.02,0.07,0.85
IDFdk3_1,5065850,Py,2085,IDFdk3/07,4,4,0.18,0.19,0.04,0.6
IDFdk3_1,5065850,Sx,1975,IDFdk3/07,2,2,0,1,0,0
IDFdk3_1,5065850,Sx,2000,IDFdk3/07,2,2,0,1,0,0
IDFdk3_1,5065850,Sx,2025,IDFdk3/07,2,2,0.39,0.36,0.11,0.13
IDFdk3_1,5065850,Sx,2055,IDFdk3/07,2,3,0.33,0.08,0.44,0.14
IDFdk3_1,5065850,Sx,2085,IDFdk3/07,2,3,0.29,0.08,0.34,0.29
IDFdk3_1,5065850,Ac,1975,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5065850,Ac,2000,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5065850,Ac,2025,IDFdk3/08,3,3,0,0.23,0.56,0.21
IDFdk3_1,5065850,Ac,2055,IDFdk3/08,3,4,0,0,0.54,0.46
IDFdk3_1,5065850,Ac,2085,IDFdk3/08,3,4,0,0.15,0.28,0.56
IDFdk3_1,5065850,At,1975,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5065850,At,2000,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5065850,At,2025,IDFdk3/08,3,2,0.19,0.37,0.44,0
IDFdk3_1,5065850,At,2055,IDFdk3/08,3,2,0,0.66,0.34,0
IDFdk3_1,5065850,At,2085,IDFdk3/08,3,3,0,0.59,0.28,0.12
IDFdk3_1,5065850,Bg,2055,IDFdk3/08,4,4,0,0,0.25,0.75
IDFdk3_1,5065850,Bg,2085,IDFdk3/08,4,4,0.12,0.06,0.12,0.69
IDFdk3_1,5065850,Bl,2025,IDFdk3/08,4,4,0,0,0.2,0.8
IDFdk3_1,5065850,Bl,2055,IDFdk3/08,4,4,0,0,0.66,0.34
IDFdk3_1,5065850,Bl,2085,IDFdk3/08,4,4,0,0.06,0.43,0.51
IDFdk3_1,5065850,Cw,2025,IDFdk3/08,4,4,0.14,0.05,0.15,0.66
IDFdk3_1,5065850,Cw,2055,IDFdk3/08,4,2,0.59,0.23,0.08,0.09
IDFdk3_1,5065850,Cw,2085,IDFdk3/08,4,3,0.35,0.1,0.08,0.47
IDFdk3_1,5065850,Ep,1975,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5065850,Ep,2000,IDFdk3/08,3,3,0,0,1,0
IDFdk3_1,5065850,Ep,2025,IDFdk3/08,3,3,0.19,0.31,0.34,0.16
IDFdk3_1,5065850,Ep,2055,IDFdk3/08,3,2,0,0.89,0.06,0.04
IDFdk3_1,5065850,Ep,2085,IDFdk3/08,3,3,0,0.58,0.12,0.29
IDFdk3_1,5065850,Fd,1975,IDFdk3/08,1,1,1,0,0,0
IDFdk3_1,5065850,Fd,2000,IDFdk3/08,1,1,1,0,0,0
IDFdk3_1,5065850,Fd,2025,IDFdk3/08,1,1,0.59,0.41,0,0
IDFdk3_1,5065850,Fd,2055,IDFdk3/08,1,2,0.32,0.68,0,0
IDFdk3_1,5065850,Fd,2085,IDFdk3/08,1,2,0.36,0.64,0,0
IDFdk3_1,5065850,Hw,2025,IDFdk3/08,4,4,0,0,0.14,0.86
IDFdk3_1,5065850,Hw,2055,IDFdk3/08,4,4,0,0,0.28,0.72
IDFdk3_1,5065850,Hw,2085,IDFdk3/08,4,4,0.06,0,0.14,0.8
IDFdk3_1,5065850,Lw,2025,IDFdk3/08,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2055,IDFdk3/08,4,3,0.37,0.09,0.04,0.5
IDFdk3_1,5065850,Lw,2085,IDFdk3/08,4,4,0.17,0.17,0.04,0.62
IDFdk3_1,5065850,Pl,1975,IDFdk3/08,2,2,0,1,0,0
IDFdk3_1,5065850,Pl,2000,IDFdk3/08,2,2,0,1,0,0
IDFdk3_1,5065850,Pl,2025,IDFdk3/08,2,3,0.05,0.51,0.31,0.13
IDFdk3_1,5065850,Pl,2055,IDFdk3/08,2,3,0.22,0.44,0.03,0.31
IDFdk3_1,5065850,Pl,2085,IDFdk3/08,2,4,0.11,0.32,0.03,0.54
IDFdk3_1,5065850,Pw,2025,IDFdk3/08,4,4,0,0.05,0.14,0.81
IDFdk3_1,5065850,Pw,2055,IDFdk3/08,4,4,0,0.16,0.34,0.5
IDFdk3_1,5065850,Pw,2085,IDFdk3/08,4,4,0,0.13,0.16,0.71
IDFdk3_1,5065850,Py,2025,IDFdk3/08,4,4,0.13,0.12,0.03,0.72
IDFdk3_1,5065850,Py,2055,IDFdk3/08,4,4,0.04,0.03,0.09,0.83
IDFdk3_1,5065850,Py,2085,IDFdk3/08,4,4,0.17,0.16,0.06,0.62
IDFdk3_1,5065850,Sx,1975,IDFdk3/08,1,1,1,0,0,0
IDFdk3_1,5065850,Sx,2000,IDFdk3/08,1,1,1,0,0,0
IDFdk3_1,5065850,Sx,2025,IDFdk3/08,1,2,0.67,0.15,0.05,0.13
IDFdk3_1,5065850,Sx,2055,IDFdk3/08,1,3,0.52,0.03,0.16,0.29
IDFdk3_1,5065850,Sx,2085,IDFdk3/08,1,3,0.36,0.09,0.19,0.36
IDFdk3_1,5065850,Ac,1975,IDFdk3/09,3,3,0,0,1,0
IDFdk3_1,5065850,Ac,2000,IDFdk3/09,3,3,0,0,1,0
IDFdk3_1,5065850,Ac,2025,IDFdk3/09,3,3,0,0.56,0.4,0.04
IDFdk3_1,5065850,Ac,2055,IDFdk3/09,3,3,0.12,0.33,0.37,0.17
IDFdk3_1,5065850,Ac,2085,IDFdk3/09,3,3,0.09,0.53,0.15,0.23
IDFdk3_1,5065850,At,2025,IDFdk3/09,4,3,0.03,0.46,0.2,0.31
IDFdk3_1,5065850,At,2055,IDFdk3/09,4,4,0,0.14,0.5,0.36
IDFdk3_1,5065850,At,2085,IDFdk3/09,4,4,0,0.13,0.31,0.55
IDFdk3_1,5065850,Bg,2085,IDFdk3/09,4,4,0.12,0,0.03,0.84
IDFdk3_1,5065850,Bl,2025,IDFdk3/09,4,4,0,0,0.22,0.78
IDFdk3_1,5065850,Bl,2055,IDFdk3/09,4,4,0,0.12,0.56,0.31
IDFdk3_1,5065850,Bl,2085,IDFdk3/09,4,4,0,0.12,0.35,0.53
IDFdk3_1,5065850,Cw,2025,IDFdk3/09,4,4,0.04,0.03,0.4,0.53
IDFdk3_1,5065850,Cw,2055,IDFdk3/09,4,2,0.3,0.22,0.37,0.11
IDFdk3_1,5065850,Cw,2085,IDFdk3/09,4,3,0.2,0.09,0.26,0.45
IDFdk3_1,5065850,Ep,2025,IDFdk3/09,4,3,0.03,0.33,0.33,0.31
IDFdk3_1,5065850,Ep,2055,IDFdk3/09,4,3,0,0.34,0.3,0.36
IDFdk3_1,5065850,Ep,2085,IDFdk3/09,4,4,0,0.31,0.16,0.53
IDFdk3_1,5065850,Fd,2025,IDFdk3/09,4,4,0.26,0.1,0,0.64
IDFdk3_1,5065850,Fd,2055,IDFdk3/09,4,3,0.08,0.39,0.12,0.41
IDFdk3_1,5065850,Fd,2085,IDFdk3/09,4,3,0.08,0.38,0.06,0.48
IDFdk3_1,5065850,Hw,2025,IDFdk3/09,4,4,0.15,0,0.04,0.81
IDFdk3_1,5065850,Hw,2055,IDFdk3/09,4,4,0.3,0,0.08,0.62
IDFdk3_1,5065850,Hw,2085,IDFdk3/09,4,4,0.16,0.05,0.04,0.75
IDFdk3_1,5065850,Lw,2025,IDFdk3/09,4,4,0,0,0,1
IDFdk3_1,5065850,Lw,2055,IDFdk3/09,4,4,0.09,0.09,0.01,0.8
IDFdk3_1,5065850,Lw,2085,IDFdk3/09,4,4,0.03,0.04,0.05,0.88
IDFdk3_1,5065850,Pl,1975,IDFdk3/09,2,2,0,1,0,0
IDFdk3_1,5065850,Pl,2000,IDFdk3/09,2,2,0,1,0,0
IDFdk3_1,5065850,Pl,2025,IDFdk3/09,2,3,0,0.5,0.33,0.16
IDFdk3_1,5065850,Pl,2055,IDFdk3/09,2,3,0.09,0.55,0.03,0.34
IDFdk3_1,5065850,Pl,2085,IDFdk3/09,2,4,0.03,0.29,0.07,0.61
IDFdk3_1,5065850,Pw,2025,IDFdk3/09,4,4,0,0,0.04,0.96
IDFdk3_1,5065850,Pw,2055,IDFdk3/09,4,4,0,0,0.17,0.83
IDFdk3_1,5065850,Pw,2085,IDFdk3/09,4,4,0,0.01,0.1,0.89
IDFdk3_1,5065850,Py,2025,IDFdk3/09,4,4,0,0.1,0,0.9
IDFdk3_1,5065850,Py,2055,IDFdk3/09,4,4,0,0.03,0.01,0.96
IDFdk3_1,5065850,Py,2085,IDFdk3/09,4,4,0,0.03,0.01,0.96
IDFdk3_1,5065850,Sb,2025,IDFdk3/09,4,4,0,0,0.03,0.97
IDFdk3_1,5065850,Sb,2085,IDFdk3/09,4,4,0,0,0.03,0.97
IDFdk3_1,5065850,Sx,1975,IDFdk3/09,1,1,1,0,0,0
IDFdk3_1,5065850,Sx,2000,IDFdk3/09,1,1,1,0,0,0
IDFdk3_1,5065850,Sx,2025,IDFdk3/09,1,1,0.68,0.27,0.03,0.02
IDFdk3_1,5065850,Sx,2055,IDFdk3/09,1,2,0.51,0.45,0,0.05
IDFdk3_1,5065850,Sx,2085,IDFdk3/09,1,2,0.4,0.33,0.09,0.17
IDFdk3_1,5095973,Ac,2025,IDFdk3/01,4,4,0,0,0.04,0.96
IDFdk3_1,5095973,Ac,2055,IDFdk3/01,4,4,0,0,0.03,0.97
IDFdk3_1,5095973,Ac,2085,IDFdk3/01,4,4,0,0,0.05,0.95
IDFdk3_1,5095973,At,1975,IDFdk3/01,1,1,1,0,0,0
IDFdk3_1,5095973,At,2000,IDFdk3/01,1,2,0.45,0,0.45,0.11
IDFdk3_1,5095973,At,2025,IDFdk3/01,1,3,0.19,0.08,0.52,0.21
IDFdk3_1,5095973,At,2055,IDFdk3/01,1,3,0.06,0.17,0.52,0.25
IDFdk3_1,5095973,At,2085,IDFdk3/01,1,3,0.06,0.2,0.35,0.39
IDFdk3_1,5095973,Bg,2055,IDFdk3/01,4,4,0,0.06,0,0.94
IDFdk3_1,5095973,Bg,2085,IDFdk3/01,4,4,0,0.12,0.06,0.81
IDFdk3_1,5095973,Bl,2025,IDFdk3/01,4,4,0,0,0,1
IDFdk3_1,5095973,Bl,2055,IDFdk3/01,4,4,0,0,0.03,0.97
IDFdk3_1,5095973,Bl,2085,IDFdk3/01,4,4,0,0,0.05,0.95
IDFdk3_1,5095973,Cw,2025,IDFdk3/01,4,4,0,0.03,0.02,0.95
IDFdk3_1,5095973,Cw,2055,IDFdk3/01,4,4,0.03,0.25,0.11,0.62
IDFdk3_1,5095973,Cw,2085,IDFdk3/01,4,4,0.05,0.29,0.08,0.58
IDFdk3_1,5095973,Ep,2025,IDFdk3/01,4,4,0,0.09,0.05,0.86
IDFdk3_1,5095973,Ep,2055,IDFdk3/01,4,4,0,0.28,0.11,0.62
IDFdk3_1,5095973,Ep,2085,IDFdk3/01,4,4,0,0.34,0.08,0.58
IDFdk3_1,5095973,Fd,1975,IDFdk3/01,2,2,0,1,0,0
IDFdk3_1,5095973,Fd,2000,IDFdk3/01,2,2,0.45,0.45,0,0.11
IDFdk3_1,5095973,Fd,2025,IDFdk3/01,2,2,0.56,0.41,0,0.03
IDFdk3_1,5095973,Fd,2055,IDFdk3/01,2,1,0.61,0.39,0,0
IDFdk3_1,5095973,Fd,2085,IDFdk3/01,2,2,0.55,0.32,0,0.12
IDFdk3_1,5095973,Hw,2055,IDFdk3/01,4,4,0,0,0.03,0.97
IDFdk3_1,5095973,Hw,2085,IDFdk3/01,4,4,0,0,0.11,0.89
IDFdk3_1,5095973,Lw,1975,IDFdk3/01,4,4,0,0,0,1
IDFdk3_1,5095973,Lw,2025,IDFdk3/01,4,4,0.02,0.05,0,0.94
IDFdk3_1,5095973,Lw,2055,IDFdk3/01,4,3,0.11,0.39,0,0.5
IDFdk3_1,5095973,Lw,2085,IDFdk3/01,4,4,0.14,0.24,0,0.62
IDFdk3_1,5095973,Pl,1975,IDFdk3/01,1,1,1,0,0,0
IDFdk3_1,5095973,Pl,2000,IDFdk3/01,1,4,0,0.45,0,0.55
IDFdk3_1,5095973,Pl,2025,IDFdk3/01,1,4,0.06,0.24,0.03,0.67
IDFdk3_1,5095973,Pl,2055,IDFdk3/01,1,4,0.1,0.13,0,0.77
IDFdk3_1,5095973,Pl,2085,IDFdk3/01,1,4,0.14,0.19,0,0.67
IDFdk3_1,5095973,Pw,2055,IDFdk3/01,4,4,0,0.04,0.03,0.94
IDFdk3_1,5095973,Pw,2085,IDFdk3/01,4,4,0,0.07,0.05,0.88
IDFdk3_1,5095973,Py,2025,IDFdk3/01,4,3,0.53,0.02,0.07,0.38
IDFdk3_1,5095973,Py,2055,IDFdk3/01,4,2,0.66,0.11,0,0.23
IDFdk3_1,5095973,Py,2085,IDFdk3/01,4,3,0.47,0.14,0,0.39
IDFdk3_1,5095973,Sx,1975,IDFdk3/01,3,3,0,0,1,0
IDFdk3_1,5095973,Sx,2025,IDFdk3/01,3,4,0.05,0.02,0.14,0.8
IDFdk3_1,5095973,Sx,2055,IDFdk3/01,3,4,0.13,0.11,0.1,0.66
IDFdk3_1,5095973,Sx,2085,IDFdk3/01,3,4,0.13,0.08,0.14,0.66
IDFdk3_1,5095973,X,2085,IDFdk3/01,4,4,0.12,0,0,0.88
IDFdk3_1,5095973,At,2025,IDFdk3/02,4,4,0,0,0.1,0.9
IDFdk3_1,5095973,At,2055,IDFdk3/02,4,4,0,0,0.06,0.94
IDFdk3_1,5095973,At,2085,IDFdk3/02,4,4,0,0,0.12,0.88
IDFdk3_1,5095973,Cw,2055,IDFdk3/02,4,4,0,0,0.01,0.99
IDFdk3_1,5095973,Cw,2085,IDFdk3/02,4,4,0,0,0.01,0.99
IDFdk3_1,5095973,Ep,2055,IDFdk3/02,4,4,0,0,0.01,0.99
IDFdk3_1,5095973,Ep,2085,IDFdk3/02,4,4,0,0,0.01,0.99
IDFdk3_1,5095973,Fd,1975,IDFdk3/02,2,2,0,1,0,0
IDFdk3_1,5095973,Fd,2000,IDFdk3/02,2,3,0,0,1,0
IDFdk3_1,5095973,Fd,2025,IDFdk3/02,2,2,0.01,0.76,0.19,0.05
IDFdk3_1,5095973,Fd,2055,IDFdk3/02,2,3,0.11,0.67,0,0.22
IDFdk3_1,5095973,Fd,2085,IDFdk3/02,2,3,0.1,0.54,0,0.36
IDFdk3_1,5095973,Lw,2055,IDFdk3/02,4,4,0,0,0,1
IDFdk3_1,5095973,Lw,2085,IDFdk3/02,4,4,0,0,0,1
IDFdk3_1,5095973,Pl,1975,IDFdk3/02,2,2,0,1,0,0
IDFdk3_1,5095973,Pl,2025,IDFdk3/02,2,4,0,0.06,0.16,0.78
IDFdk3_1,5095973,Pl,2055,IDFdk3/02,2,4,0.01,0.12,0,0.88
